Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet
2021-01-26;04:00:00;0.00;G;0;G
2021-01-26;05:00:00;0.00;G;0;G
2021-01-26;06:00:00;0.00;G;0;G
2021-01-26;07:00:00;0.41;G;0;G
2021-01-26;08:00:00;7.10;G;0;G
2021-01-26;09:00:00;46.65;G;0;G
2021-01-26;10:00:00;85.46;G;259;G
2021-01-26;11:00:00;191.55;G;2967;G
2021-01-26;12:00:00;198.52;G;2362;G
2021-01-26;13:00:00;174.85;G;2639;G
2021-01-26;14:00:00;52.00;G;262;G
2021-01-26;15:00:00;14.19;G;0;G
2021-01-26;16:00:00;2.43;G;0;G
2021-01-26;17:00:00;0.25;G;0;G
2021-01-26;18:00:00;0.00;G;0;G
2021-01-26;19:00:00;0.00;G;0;G
2021-01-26;20:00:00;0.00;G;0;G
2021-01-26;21:00:00;0.00;G;0;G
2021-01-26;22:00:00;0.00;G;0;G
2021-01-26;23:00:00;0.00;G;0;G
2021-01-27;00:00:00;0.00;G;0;G
2021-01-27;01:00:00;0.00;G;0;G
2021-01-27;02:00:00;0.00;G;0;G
2021-01-27;03:00:00;0.00;G;0;G
2021-01-27;04:00:00;0.00;G;0;G
2021-01-27;05:00:00;0.00;G;0;G
2021-01-27;06:00:00;0.00;G;0;G
2021-01-27;07:00:00;0.31;G;0;G
2021-01-27;08:00:00;18.38;G;68;G
2021-01-27;09:00:00;40.23;G;0;G
2021-01-27;10:00:00;28.92;G;0;G
2021-01-27;11:00:00;33.69;G;0;G
2021-01-27;12:00:00;39.20;G;0;G
2021-01-27;13:00:00;20.17;G;0;G
2021-01-27;14:00:00;10.76;G;0;G
2021-01-27;15:00:00;5.70;G;0;G
2021-01-27;16:00:00;1.46;G;0;G
2021-01-27;17:00:00;0.03;G;0;G
2021-01-27;18:00:00;0.00;G;0;G
2021-01-27;19:00:00;0.00;G;0;G
2021-01-27;20:00:00;0.00;G;0;G
2021-01-27;21:00:00;0.00;G;0;G
2021-01-27;22:00:00;0.00;G;0;G
2021-01-27;23:00:00;0.00;G;0;G
2021-01-28;00:00:00;0.00;G;0;G
2021-01-28;01:00:00;0.00;G;0;G
2021-01-28;02:00:00;0.00;G;0;G
2021-01-28;03:00:00;0.00;G;0;G
2021-01-28;04:00:00;0.00;G;0;G
2021-01-28;05:00:00;0.00;G;0;G
2021-01-28;06:00:00;0.00;G;0;G
2021-01-28;07:00:00;0.70;G;0;G
2021-01-28;08:00:00;15.02;G;0;G
2021-01-28;09:00:00;98.65;G;2049;G
2021-01-28;10:00:00;88.93;G;365;G
2021-01-28;11:00:00;95.52;G;0;G
2021-01-28;12:00:00;142.07;G;139;G
2021-01-28;13:00:00;175.87;G;1712;G
2021-01-28;14:00:00;80.78;G;89;G
2021-01-28;15:00:00;45.46;G;456;G
2021-01-28;16:00:00;5.80;G;0;G
2021-01-28;17:00:00;0.06;G;0;G
2021-01-28;18:00:00;0.00;G;0;G
2021-01-28;19:00:00;0.00;G;0;G
2021-01-28;20:00:00;0.00;G;0;G
2021-01-28;21:00:00;0.00;G;0;G
2021-01-28;22:00:00;0.00;G;0;G
2021-01-28;23:00:00;0.00;G;0;G
2021-01-29;00:00:00;0.00;G;0;G
2021-01-29;01:00:00;0.00;G;0;G
2021-01-29;02:00:00;0.00;G;0;G
2021-01-29;03:00:00;0.00;G;0;G
2021-01-29;04:00:00;0.00;G;0;G
2021-01-29;05:00:00;0.00;G;0;G
2021-01-29;06:00:00;0.00;G;0;G
2021-01-29;07:00:00;1.10;G;0;G
2021-01-29;08:00:00;19.44;G;0;G
2021-01-29;09:00:00;83.40;G;0;G
2021-01-29;10:00:00;188.63;G;3300;G
2021-01-29;11:00:00;176.55;G;2806;G
2021-01-29;12:00:00;176.18;G;0;G
2021-01-29;13:00:00;92.12;G;0;G
2021-01-29;14:00:00;36.37;G;0;G
2021-01-29;15:00:00;14.35;G;0;G
2021-01-29;16:00:00;3.35;G;0;G
2021-01-29;17:00:00;0.26;G;0;G
2021-01-29;18:00:00;0.00;G;0;G
2021-01-29;19:00:00;0.00;G;0;G
2021-01-29;20:00:00;0.00;G;0;G
2021-01-29;21:00:00;0.00;G;0;G
2021-01-29;22:00:00;0.00;G;0;G
2021-01-29;23:00:00;0.00;G;0;G
2021-01-30;00:00:00;0.00;G;0;G
2021-01-30;01:00:00;0.00;G;0;G
2021-01-30;02:00:00;0.00;G;0;G
2021-01-30;03:00:00;0.00;G;0;G
2021-01-30;04:00:00;0.00;G;0;G
2021-01-30;05:00:00;0.00;G;0;G
2021-01-30;06:00:00;0.00;G;0;G
2021-01-30;07:00:00;0.34;G;0;G
2021-01-30;08:00:00;34.81;G;2533;G
2021-01-30;09:00:00;78.00;G;775;G
2021-01-30;10:00:00;126.20;G;435;G
2021-01-30;11:00:00;188.77;G;2035;G
2021-01-30;12:00:00;249.45;G;3362;G
2021-01-30;13:00:00;97.53;G;0;G
2021-01-30;14:00:00;111.41;G;473;G
2021-01-30;15:00:00;62.58;G;998;G
2021-01-30;16:00:00;8.14;G;0;G
2021-01-30;17:00:00;0.21;G;0;G
2021-01-30;18:00:00;0.00;G;0;G
2021-01-30;19:00:00;0.00;G;0;G
2021-01-30;20:00:00;0.00;G;0;G
2021-01-30;21:00:00;0.00;G;0;G
2021-01-30;22:00:00;0.00;G;0;G
2021-01-30;23:00:00;0.00;G;0;G
2021-01-31;00:00:00;0.00;G;0;G
2021-01-31;01:00:00;0.00;G;0;G
2021-01-31;02:00:00;0.00;G;0;G
2021-01-31;03:00:00;0.00;G;0;G
2021-01-31;04:00:00;0.00;G;0;G
2021-01-31;05:00:00;0.00;G;0;G
2021-01-31;06:00:00;0.00;G;0;G
2021-01-31;07:00:00;0.20;G;0;G
2021-01-31;08:00:00;7.33;G;0;G
2021-01-31;09:00:00;55.48;G;0;G
2021-01-31;10:00:00;85.98;G;0;G
2021-01-31;11:00:00;150.42;G;191;G
2021-01-31;12:00:00;164.93;G;896;G
2021-01-31;13:00:00;126.99;G;1237;G
2021-01-31;14:00:00;191.74;G;3384;G
2021-01-31;15:00:00;108.65;G;3332;G
2021-01-31;16:00:00;14.09;G;1076;G
2021-01-31;17:00:00;0.00;G;0;G
2021-01-31;18:00:00;0.00;G;0;G
2021-01-31;19:00:00;0.00;G;0;G
2021-01-31;20:00:00;0.00;G;0;G
2021-01-31;21:00:00;0.00;G;0;G
2021-01-31;22:00:00;0.00;G;0;G
2021-01-31;23:00:00;0.00;G;0;G
2021-02-01;00:00:00;0.00;G;0;G
2021-02-01;01:00:00;0.00;G;0;G
2021-02-01;02:00:00;0.00;G;0;G
2021-02-01;03:00:00;0.00;G;0;G
2021-02-01;04:00:00;0.00;G;0;G
2021-02-01;05:00:00;0.00;G;0;G
2021-02-01;06:00:00;0.00;G;0;G
2021-02-01;07:00:00;0.86;G;0;G
2021-02-01;08:00:00;14.68;G;0;G
2021-02-01;09:00:00;59.21;G;722;G
2021-02-01;10:00:00;132.26;G;2013;G
2021-02-01;11:00:00;179.70;G;2694;G
2021-02-01;12:00:00;208.37;G;2000;G
2021-02-01;13:00:00;149.86;G;764;G
2021-02-01;14:00:00;164.13;G;3117;G
2021-02-01;15:00:00;90.13;G;3586;G
2021-02-01;16:00:00;16.58;G;1837;G
2021-02-01;17:00:00;0.00;G;0;G
2021-02-01;18:00:00;0.00;G;0;G
2021-02-01;19:00:00;0.00;G;0;G
2021-02-01;20:00:00;0.00;G;0;G
2021-02-01;21:00:00;0.00;G;0;G
2021-02-01;22:00:00;0.00;G;0;G
2021-02-01;23:00:00;0.00;G;0;G
2021-02-02;00:00:00;0.00;G;0;G
2021-02-02;01:00:00;0.00;G;0;G
2021-02-02;02:00:00;0.00;G;0;G
2021-02-02;03:00:00;0.00;G;0;G
2021-02-02;04:00:00;0.00;G;0;G
2021-02-02;05:00:00;0.00;G;0;G
2021-02-02;06:00:00;0.00;G;0;G
2021-02-02;07:00:00;0.73;G;0;G
2021-02-02;08:00:00;16.60;G;0;G
2021-02-02;09:00:00;98.40;G;2766;G
2021-02-02;10:00:00;193.29;G;3600;G
2021-02-02;11:00:00;244.16;G;3600;G
2021-02-02;12:00:00;259.76;G;3600;G
2021-02-02;13:00:00;235.70;G;3600;G
2021-02-02;14:00:00;171.79;G;3600;G
2021-02-02;15:00:00;58.77;G;1823;G
2021-02-02;16:00:00;11.53;G;118;G
2021-02-02;17:00:00;0.00;G;0;G
2021-02-02;18:00:00;0.00;G;0;G
2021-02-02;19:00:00;0.00;G;0;G
2021-02-02;20:00:00;0.00;G;0;G
2021-02-02;21:00:00;0.00;G;0;G
2021-02-02;22:00:00;0.00;G;0;G
2021-02-02;23:00:00;0.00;G;0;G
2021-02-03;00:00:00;0.00;G;0;G
2021-02-03;01:00:00;0.00;G;0;G
2021-02-03;02:00:00;0.00;G;0;G
2021-02-03;03:00:00;0.00;G;0;G
2021-02-03;04:00:00;0.00;G;0;G
2021-02-03;05:00:00;0.00;G;0;G
2021-02-03;06:00:00;0.00;G;0;G
2021-02-03;07:00:00;0.86;G;0;G
2021-02-03;08:00:00;21.33;G;0;G
2021-02-03;09:00:00;61.91;G;0;G
2021-02-03;10:00:00;99.19;G;0;G
2021-02-03;11:00:00;119.96;G;0;G
2021-02-03;12:00:00;78.92;G;0;G
2021-02-03;13:00:00;63.44;G;0;G
2021-02-03;14:00:00;37.92;G;0;G
2021-02-03;15:00:00;31.12;G;0;G
2021-02-03;16:00:00;7.90;G;0;G
2021-02-03;17:00:00;0.04;G;0;G
2021-02-03;18:00:00;0.00;G;0;G
2021-02-03;19:00:00;0.00;G;0;G
2021-02-03;20:00:00;0.00;G;0;G
2021-02-03;21:00:00;0.00;G;0;G
2021-02-03;22:00:00;0.00;G;0;G
2021-02-03;23:00:00;0.00;G;0;G
2021-02-04;00:00:00;0.00;G;0;G
2021-02-04;01:00:00;0.00;G;0;G
2021-02-04;02:00:00;0.00;G;0;G
2021-02-04;03:00:00;0.00;G;0;G
2021-02-04;04:00:00;0.00;G;0;G
2021-02-04;05:00:00;0.00;G;0;G
2021-02-04;06:00:00;0.00;G;0;G
2021-02-04;07:00:00;1.30;G;0;G
2021-02-04;08:00:00;41.83;G;2527;G
2021-02-04;09:00:00;114.90;G;3013;G
2021-02-04;10:00:00;224.38;G;3600;G
2021-02-04;11:00:00;231.14;G;3441;G
2021-02-04;12:00:00;177.00;G;1901;G
2021-02-04;13:00:00;144.74;G;432;G
2021-02-04;14:00:00;123.77;G;605;G
2021-02-04;15:00:00;40.04;G;240;G
2021-02-04;16:00:00;10.94;G;0;G
2021-02-04;17:00:00;0.47;G;0;G
2021-02-04;18:00:00;0.00;G;0;G
2021-02-04;19:00:00;0.00;G;0;G
2021-02-04;20:00:00;0.00;G;0;G
2021-02-04;21:00:00;0.00;G;0;G
2021-02-04;22:00:00;0.00;G;0;G
2021-02-04;23:00:00;0.00;G;0;G
2021-02-05;00:00:00;0.00;G;0;G
2021-02-05;01:00:00;0.00;G;0;G
2021-02-05;02:00:00;0.00;G;0;G
2021-02-05;03:00:00;0.00;G;0;G
2021-02-05;04:00:00;0.00;G;0;G
2021-02-05;05:00:00;0.00;G;0;G
2021-02-05;06:00:00;0.00;G;0;G
2021-02-05;07:00:00;1.93;G;0;G
2021-02-05;08:00:00;46.85;G;3226;G
2021-02-05;09:00:00;141.02;G;3600;G
2021-02-05;10:00:00;232.10;G;3600;G
2021-02-05;11:00:00;291.69;G;3600;G
2021-02-05;12:00:00;167.87;G;179;G
2021-02-05;13:00:00;165.82;G;294;G
2021-02-05;14:00:00;152.23;G;2981;G
2021-02-05;15:00:00;114.90;G;3600;G
2021-02-05;16:00:00;24.79;G;1474;G
2021-02-05;17:00:00;0.27;G;0;G
2021-02-05;18:00:00;0.00;G;0;G
2021-02-05;19:00:00;0.00;G;0;G
2021-02-05;20:00:00;0.00;G;0;G
2021-02-05;21:00:00;0.00;G;0;G
2021-02-05;22:00:00;0.00;G;0;G
2021-02-05;23:00:00;0.00;G;0;G
2021-02-06;00:00:00;0.00;G;0;G
2021-02-06;01:00:00;0.00;G;0;G
2021-02-06;02:00:00;0.00;G;0;G
2021-02-06;03:00:00;0.00;G;0;G
2021-02-06;04:00:00;0.00;G;0;G
2021-02-06;05:00:00;0.00;G;0;G
2021-02-06;06:00:00;0.00;G;0;G
2021-02-06;07:00:00;2.17;G;0;G
2021-02-06;08:00:00;50.28;G;3354;G
2021-02-06;09:00:00;145.94;G;3600;G
2021-02-06;10:00:00;235.03;G;3600;G
2021-02-06;11:00:00;286.75;G;3600;G
2021-02-06;12:00:00;301.33;G;3600;G
2021-02-06;13:00:00;275.64;G;3600;G
2021-02-06;14:00:00;210.79;G;3600;G
2021-02-06;15:00:00;117.28;G;3600;G
2021-02-06;16:00:00;28.41;G;2456;G
2021-02-06;17:00:00;0.46;G;0;G
2021-02-06;18:00:00;0.00;G;0;G
2021-02-06;19:00:00;0.00;G;0;G
2021-02-06;20:00:00;0.00;G;0;G
2021-02-06;21:00:00;0.00;G;0;G
2021-02-06;22:00:00;0.00;G;0;G
2021-02-06;23:00:00;0.00;G;0;G
2021-02-07;00:00:00;0.00;G;0;G
2021-02-07;01:00:00;0.00;G;0;G
2021-02-07;02:00:00;0.00;G;0;G
2021-02-07;03:00:00;0.00;G;0;G
2021-02-07;04:00:00;0.00;G;0;G
2021-02-07;05:00:00;0.00;G;0;G
2021-02-07;06:00:00;0.00;G;0;G
2021-02-07;07:00:00;1.08;G;0;G
2021-02-07;08:00:00;21.01;G;0;G
2021-02-07;09:00:00;61.36;G;0;G
2021-02-07;10:00:00;101.66;G;0;G
2021-02-07;11:00:00;136.43;G;0;G
2021-02-07;12:00:00;161.70;G;0;G
2021-02-07;13:00:00;146.21;G;0;G
2021-02-07;14:00:00;103.33;G;0;G
2021-02-07;15:00:00;49.74;G;0;G
2021-02-07;16:00:00;8.78;G;0;G
2021-02-07;17:00:00;0.01;G;0;G
2021-02-07;18:00:00;0.00;G;0;G
2021-02-07;19:00:00;0.00;G;0;G
2021-02-07;20:00:00;0.00;G;0;G
2021-02-07;21:00:00;0.00;G;0;G
2021-02-07;22:00:00;0.00;G;0;G
2021-02-07;23:00:00;0.00;G;0;G
2021-02-08;00:00:00;0.00;G;0;G
2021-02-08;01:00:00;0.00;G;0;G
2021-02-08;02:00:00;0.00;G;0;G
2021-02-08;03:00:00;0.00;G;0;G
2021-02-08;04:00:00;0.00;G;0;G
2021-02-08;05:00:00;0.00;G;0;G
2021-02-08;06:00:00;0.00;G;0;G
2021-02-08;07:00:00;1.74;G;0;G
2021-02-08;08:00:00;25.27;G;0;G
2021-02-08;09:00:00;55.81;G;0;G
2021-02-08;10:00:00;106.82;G;0;G
2021-02-08;11:00:00;166.19;G;0;G
2021-02-08;12:00:00;176.15;G;7;G
2021-02-08;13:00:00;129.49;G;0;G
2021-02-08;14:00:00;95.73;G;38;G
2021-02-08;15:00:00;48.78;G;0;G
2021-02-08;16:00:00;10.75;G;0;G
2021-02-08;17:00:00;0.07;G;0;G
2021-02-08;18:00:00;0.00;G;0;G
2021-02-08;19:00:00;0.00;G;0;G
2021-02-08;20:00:00;0.00;G;0;G
2021-02-08;21:00:00;0.00;G;0;G
2021-02-08;22:00:00;0.00;G;0;G
2021-02-08;23:00:00;0.00;G;0;G
2021-02-09;00:00:00;0.00;G;0;G
2021-02-09;01:00:00;0.00;G;0;G
2021-02-09;02:00:00;0.00;G;0;G
2021-02-09;03:00:00;0.00;G;0;G
2021-02-09;04:00:00;0.00;G;0;G
2021-02-09;05:00:00;0.00;G;0;G
2021-02-09;06:00:00;0.00;G;0;G
2021-02-09;07:00:00;2.49;G;0;G
2021-02-09;08:00:00;39.26;G;22;G
2021-02-09;09:00:00;120.41;G;1133;G
2021-02-09;10:00:00;164.95;G;1218;G
2021-02-09;11:00:00;268.65;G;2920;G
2021-02-09;12:00:00;254.79;G;3125;G
2021-02-09;13:00:00;210.16;G;2016;G
2021-02-09;14:00:00;160.44;G;2210;G
2021-02-09;15:00:00;97.61;G;1728;G
2021-02-09;16:00:00;21.52;G;0;G
2021-02-09;17:00:00;0.26;G;0;G
2021-02-09;18:00:00;0.00;G;0;G
2021-02-09;19:00:00;0.00;G;0;G
2021-02-09;20:00:00;0.00;G;0;G
2021-02-09;21:00:00;0.00;G;0;G
2021-02-09;22:00:00;0.00;G;0;G
2021-02-09;23:00:00;0.00;G;0;G
2021-02-10;00:00:00;0.00;G;0;G
2021-02-10;01:00:00;0.00;G;0;G
2021-02-10;02:00:00;0.00;G;0;G
2021-02-10;03:00:00;0.00;G;0;G
2021-02-10;04:00:00;0.00;G;0;G
2021-02-10;05:00:00;0.00;G;0;G
2021-02-10;06:00:00;0.00;G;0;G
2021-02-10;07:00:00;3.89;G;0;G
2021-02-10;08:00:00;54.50;G;294;G
2021-02-10;09:00:00;138.46;G;2253;G
2021-02-10;10:00:00;205.60;G;3333;G
2021-02-10;11:00:00;291.17;G;3600;G
2021-02-10;12:00:00;295.61;G;3600;G
2021-02-10;13:00:00;244.91;G;3600;G
2021-02-10;14:00:00;224.79;G;3600;G
2021-02-10;15:00:00;137.59;G;3600;G
2021-02-10;16:00:00;40.47;G;2516;G
2021-02-10;17:00:00;0.67;G;0;G
2021-02-10;18:00:00;0.00;G;0;G
2021-02-10;19:00:00;0.00;G;0;G
2021-02-10;20:00:00;0.00;G;0;G
2021-02-10;21:00:00;0.00;G;0;G
2021-02-10;22:00:00;0.00;G;0;G
2021-02-10;23:00:00;0.00;G;0;G
2021-02-11;00:00:00;0.00;G;0;G
2021-02-11;01:00:00;0.00;G;0;G
2021-02-11;02:00:00;0.00;G;0;G
2021-02-11;03:00:00;0.00;G;0;G
2021-02-11;04:00:00;0.00;G;0;G
2021-02-11;05:00:00;0.00;G;0;G
2021-02-11;06:00:00;0.03;G;0;G
2021-02-11;07:00:00;3.82;G;0;G
2021-02-11;08:00:00;35.31;G;0;G
2021-02-11;09:00:00;93.74;G;0;G
2021-02-11;10:00:00;144.21;G;0;G
2021-02-11;11:00:00;175.79;G;0;G
2021-02-11;12:00:00;216.92;G;300;G
2021-02-11;13:00:00;246.87;G;3600;G
2021-02-11;14:00:00;189.80;G;3600;G
2021-02-11;15:00:00;112.65;G;3600;G
2021-02-11;16:00:00;42.10;G;3018;G
2021-02-11;17:00:00;1.30;G;0;G
2021-02-11;18:00:00;0.00;G;0;G
2021-02-11;19:00:00;0.00;G;0;G
2021-02-11;20:00:00;0.00;G;0;G
2021-02-11;21:00:00;0.00;G;0;G
2021-02-11;22:00:00;0.00;G;0;G
2021-02-11;23:00:00;0.00;G;0;G
2021-02-12;00:00:00;0.00;G;0;G
2021-02-12;01:00:00;0.00;G;0;G
2021-02-12;02:00:00;0.00;G;0;G
2021-02-12;03:00:00;0.00;G;0;G
2021-02-12;04:00:00;0.00;G;0;G
2021-02-12;05:00:00;0.00;G;0;G
2021-02-12;06:00:00;0.00;G;0;G
2021-02-12;07:00:00;6.28;G;802;G
2021-02-12;08:00:00;75.28;G;3600;G
2021-02-12;09:00:00;182.08;G;3600;G
2021-02-12;10:00:00;271.52;G;3600;G
2021-02-12;11:00:00;324.25;G;3600;G
2021-02-12;12:00:00;334.69;G;3600;G
2021-02-12;13:00:00;308.76;G;3600;G
2021-02-12;14:00:00;245.13;G;3600;G
2021-02-12;15:00:00;160.25;G;3600;G
2021-02-12;16:00:00;37.64;G;578;G
2021-02-12;17:00:00;1.87;G;0;G
2021-02-12;18:00:00;0.00;G;0;G
2021-02-12;19:00:00;0.00;G;0;G
2021-02-12;20:00:00;0.00;G;0;G
2021-02-12;21:00:00;0.00;G;0;G
2021-02-12;22:00:00;0.00;G;0;G
2021-02-12;23:00:00;0.00;G;0;G
2021-02-13;00:00:00;0.00;G;0;G
2021-02-13;01:00:00;0.00;G;0;G
2021-02-13;02:00:00;0.00;G;0;G
2021-02-13;03:00:00;0.00;G;0;G
2021-02-13;04:00:00;0.00;G;0;G
2021-02-13;05:00:00;0.00;G;0;G
2021-02-13;06:00:00;0.01;G;0;G
2021-02-13;07:00:00;7.15;G;918;G
2021-02-13;08:00:00;78.93;G;3600;G
2021-02-13;09:00:00;189.47;G;3600;G
2021-02-13;10:00:00;279.78;G;3600;G
2021-02-13;11:00:00;331.55;G;3600;G
2021-02-13;12:00:00;346.05;G;3600;G
2021-02-13;13:00:00;319.99;G;3600;G
2021-02-13;14:00:00;253.63;G;3600;G
2021-02-13;15:00:00;156.41;G;3600;G
2021-02-13;16:00:00;50.63;G;3510;G
2021-02-13;17:00:00;1.88;G;0;G
2021-02-13;18:00:00;0.00;G;0;G
2021-02-13;19:00:00;0.00;G;0;G
2021-02-13;20:00:00;0.00;G;0;G
2021-02-13;21:00:00;0.00;G;0;G
2021-02-13;22:00:00;0.00;G;0;G
2021-02-13;23:00:00;0.00;G;0;G
2021-02-14;00:00:00;0.00;G;0;G
2021-02-14;01:00:00;0.00;G;0;G
2021-02-14;02:00:00;0.00;G;0;G
2021-02-14;03:00:00;0.00;G;0;G
2021-02-14;04:00:00;0.00;G;0;G
2021-02-14;05:00:00;0.00;G;0;G
2021-02-14;06:00:00;0.04;G;0;G
2021-02-14;07:00:00;7.42;G;232;G
2021-02-14;08:00:00;78.65;G;3600;G
2021-02-14;09:00:00;190.01;G;3600;G
2021-02-14;10:00:00;285.50;G;3600;G
2021-02-14;11:00:00;338.85;G;3600;G
2021-02-14;12:00:00;349.24;G;3600;G
2021-02-14;13:00:00;325.75;G;3600;G
2021-02-14;14:00:00;260.76;G;3600;G
2021-02-14;15:00:00;162.74;G;3600;G
2021-02-14;16:00:00;48.44;G;2969;G
2021-02-14;17:00:00;1.28;G;0;G
2021-02-14;18:00:00;0.00;G;0;G
2021-02-14;19:00:00;0.00;G;0;G
2021-02-14;20:00:00;0.00;G;0;G
2021-02-14;21:00:00;0.00;G;0;G
2021-02-14;22:00:00;0.00;G;0;G
2021-02-14;23:00:00;0.00;G;0;G
2021-02-15;00:00:00;0.00;G;0;G
2021-02-15;01:00:00;0.00;G;0;G
2021-02-15;02:00:00;0.00;G;0;G
2021-02-15;03:00:00;0.00;G;0;G
2021-02-15;04:00:00;0.00;G;0;G
2021-02-15;05:00:00;0.00;G;0;G
2021-02-15;06:00:00;0.00;G;0;G
2021-02-15;07:00:00;14.14;G;699;G
2021-02-15;08:00:00;99.61;G;2960;G
2021-02-15;09:00:00;124.95;G;12;G
2021-02-15;10:00:00;119.01;G;0;G
2021-02-15;11:00:00;126.88;G;0;G
2021-02-15;12:00:00;164.38;G;0;G
2021-02-15;13:00:00;132.00;G;0;G
2021-02-15;14:00:00;73.07;G;0;G
2021-02-15;15:00:00;38.60;G;0;G
2021-02-15;16:00:00;15.78;G;0;G
2021-02-15;17:00:00;1.10;G;0;G
2021-02-15;18:00:00;0.00;G;0;G
2021-02-15;19:00:00;0.00;G;0;G
2021-02-15;20:00:00;0.00;G;0;G
2021-02-15;21:00:00;0.00;G;0;G
2021-02-15;22:00:00;0.00;G;0;G
2021-02-15;23:00:00;0.00;G;0;G
2021-02-16;00:00:00;0.00;G;0;G
2021-02-16;01:00:00;0.00;G;0;G
2021-02-16;02:00:00;0.00;G;0;G
2021-02-16;03:00:00;0.00;G;0;G
2021-02-16;04:00:00;0.00;G;0;G
2021-02-16;05:00:00;0.00;G;0;G
2021-02-16;06:00:00;0.05;G;0;G
2021-02-16;07:00:00;2.46;G;0;G
2021-02-16;08:00:00;26.00;G;0;G
2021-02-16;09:00:00;55.61;G;0;G
2021-02-16;10:00:00;64.52;G;0;G
2021-02-16;11:00:00;79.10;G;0;G
2021-02-16;12:00:00;66.13;G;0;G
2021-02-16;13:00:00;55.40;G;0;G
2021-02-16;14:00:00;48.46;G;0;G
2021-02-16;15:00:00;51.34;G;0;G
2021-02-16;16:00:00;16.30;G;0;G
2021-02-16;17:00:00;0.86;G;0;G
2021-02-16;18:00:00;0.00;G;0;G
2021-02-16;19:00:00;0.00;G;0;G
2021-02-16;20:00:00;0.00;G;0;G
2021-02-16;21:00:00;0.00;G;0;G
2021-02-16;22:00:00;0.00;G;0;G
2021-02-16;23:00:00;0.00;G;0;G
2021-02-17;00:00:00;0.00;G;0;G
2021-02-17;01:00:00;0.00;G;0;G
2021-02-17;02:00:00;0.00;G;0;G
2021-02-17;03:00:00;0.00;G;0;G
2021-02-17;04:00:00;0.00;G;0;G
2021-02-17;05:00:00;0.00;G;0;G
2021-02-17;06:00:00;0.00;G;0;G
2021-02-17;07:00:00;1.71;G;0;G
2021-02-17;08:00:00;17.19;G;0;G
2021-02-17;09:00:00;42.09;G;0;G
2021-02-17;10:00:00;74.59;G;0;G
2021-02-17;11:00:00;76.09;G;0;G
2021-02-17;12:00:00;87.01;G;0;G
2021-02-17;13:00:00;66.27;G;0;G
2021-02-17;14:00:00;54.44;G;0;G
2021-02-17;15:00:00;46.23;G;0;G
2021-02-17;16:00:00;20.74;G;0;G
2021-02-17;17:00:00;1.58;G;0;G
2021-02-17;18:00:00;0.00;G;0;G
2021-02-17;19:00:00;0.00;G;0;G
2021-02-17;20:00:00;0.00;G;0;G
2021-02-17;21:00:00;0.00;G;0;G
2021-02-17;22:00:00;0.00;G;0;G
2021-02-17;23:00:00;0.00;G;0;G
2021-02-18;00:00:00;0.00;G;0;G
2021-02-18;01:00:00;0.00;G;0;G
2021-02-18;02:00:00;0.00;G;0;G
2021-02-18;03:00:00;0.00;G;0;G
2021-02-18;04:00:00;0.00;G;0;G
2021-02-18;05:00:00;0.00;G;0;G
2021-02-18;06:00:00;0.00;G;0;G
2021-02-18;07:00:00;4.67;G;0;G
2021-02-18;08:00:00;33.12;G;0;G
2021-02-18;09:00:00;57.72;G;0;G
2021-02-18;10:00:00;92.89;G;0;G
2021-02-18;11:00:00;112.88;G;0;G
2021-02-18;12:00:00;84.90;G;0;G
2021-02-18;13:00:00;74.07;G;0;G
2021-02-18;14:00:00;50.23;G;0;G
2021-02-18;15:00:00;28.07;G;0;G
2021-02-18;16:00:00;10.99;G;0;G
2021-02-18;17:00:00;0.87;G;0;G
2021-02-18;18:00:00;0.01;G;0;G
2021-02-18;19:00:00;0.00;G;0;G
2021-02-18;20:00:00;0.00;G;0;G
2021-02-18;21:00:00;0.00;G;0;G
2021-02-18;22:00:00;0.00;G;0;G
2021-02-18;23:00:00;0.00;G;0;G
2021-02-19;00:00:00;0.00;G;0;G
2021-02-19;01:00:00;0.00;G;0;G
2021-02-19;02:00:00;0.00;G;0;G
2021-02-19;03:00:00;0.00;G;0;G
2021-02-19;04:00:00;0.00;G;0;G
2021-02-19;05:00:00;0.00;G;0;G
2021-02-19;06:00:00;0.05;G;0;G
2021-02-19;07:00:00;4.35;G;0;G
2021-02-19;08:00:00;31.59;G;0;G
2021-02-19;09:00:00;79.81;G;0;G
2021-02-19;10:00:00;102.54;G;0;G
2021-02-19;11:00:00;50.99;G;0;G
2021-02-19;12:00:00;84.10;G;0;G
2021-02-19;13:00:00;142.25;G;18;G
2021-02-19;14:00:00;155.96;G;944;G
2021-02-19;15:00:00;107.77;G;1387;G
2021-02-19;16:00:00;38.46;G;226;G
2021-02-19;17:00:00;2.65;G;0;G
2021-02-19;18:00:00;0.03;G;0;G
2021-02-19;19:00:00;0.00;G;0;G
2021-02-19;20:00:00;0.00;G;0;G
2021-02-19;21:00:00;0.00;G;0;G
2021-02-19;22:00:00;0.00;G;0;G
2021-02-19;23:00:00;0.00;G;0;G
2021-02-20;00:00:00;0.00;G;0;G
2021-02-20;01:00:00;0.00;G;0;G
2021-02-20;02:00:00;0.00;G;0;G
2021-02-20;03:00:00;0.00;G;0;G
2021-02-20;04:00:00;0.00;G;0;G
2021-02-20;05:00:00;0.00;G;0;G
